user_id,session_id,archetype,session_start,session_end,n_events,unique_items,unique_categories,n_item_view,n_compare,n_add_to_cart,n_remove_from_cart,n_checkout_start,n_purchase,conversion,total_dwell_time_s,total_gap_time_s,hesitation_index,path_signature
u_000166,s_7_0002874,decisive,2025-12-16T18:48:07.210614Z,2025-12-16T18:52:37.132876Z,7,7,4,1,0,2,0,0,0,0,62.69,207.232,0.11635,search->search->item_view->wishlist->add_to_cart->add_to_cart->exit
u_000166,s_7_0002875,decisive,2025-12-17T04:16:20.691440Z,2025-12-17T04:36:25.139847Z,37,36,8,11,1,3,3,4,0,0,410.6,793.849,0.12399,landing->landing->landing->landing->landing->search->search->category_view->category_view->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->...
u_000166,s_7_0002876,decisive,2025-12-17T14:30:30.802455Z,2025-12-17T14:37:19.580548Z,15,15,6,0,2,4,1,1,1,1,258.381,150.397,0.19339,search->category_view->category_view->category_view->wishlist->compare->compare->add_to_cart->add_to_cart->add_to_cart->add_to_cart->remove_from_cart->checkout_start->purchase->exit
u_000166,s_7_0002877,decisive,2025-12-18T12:01:10.744943Z,2025-12-18T12:15:34.963322Z,21,20,7,7,1,2,1,2,0,0,320.06,544.158,0.15659,landing->search->search->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->compare->add_to_cart->add_to_cart->remove_from_cart->...
u_000166,s_7_0002878,decisive,2025-12-18T22:20:42.641689Z,2025-12-18T22:20:50.298067Z,1,1,1,0,0,0,0,0,0,0,7.656,0.0,0.0,exit
u_000166,s_7_0002879,decisive,2025-12-24T13:42:27.308940Z,2025-12-24T13:52:01.469348Z,18,17,7,6,1,3,0,1,0,0,214.151,360.009,0.12889,search->search->search->category_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->compare->add_to_cart->add_to_cart->add_to_cart->checkout_start->exit
u_000166,s_7_0002880,decisive,2025-12-24T20:49:12.786258Z,2025-12-24T20:50:44.458405Z,3,3,1,1,0,0,0,0,0,0,16.513,75.16,0.18344,item_view->wishlist->exit
u_000166,s_7_0002881,decisive,2025-12-25T04:33:26.284659Z,2025-12-25T04:34:40.095311Z,4,4,4,1,0,0,0,0,1,1,54.796,19.015,0.00951,landing->item_view->purchase->exit
u_000167,s_7_0002882,bargain_hunter,2025-11-27T21:30:37.224853Z,2025-11-27T21:35:58.357109Z,12,12,7,4,1,1,0,1,0,0,164.323,156.81,0.0928,landing->category_view->category_view->category_view->item_view->item_view->item_view->item_view->compare->add_to_cart->checkout_start->exit
u_000167,s_7_0002883,bargain_hunter,2025-11-28T07:48:42.899871Z,2025-11-28T07:55:47.946665Z,13,13,7,4,0,0,2,1,0,0,154.284,270.763,0.16473,search->category_view->category_view->category_view->item_view->item_view->item_view->item_view->wishlist->remove_from_cart->remove_from_cart->checkout_start->exit
u_000167,s_7_0002884,bargain_hunter,2025-11-28T18:55:55.816542Z,2025-11-28T18:57:13.418794Z,4,4,4,1,0,0,1,0,0,0,67.636,9.966,0.15498,search->item_view->remove_from_cart->exit
u_000167,s_7_0002885,bargain_hunter,2025-11-30T17:42:25.922976Z,2025-11-30T17:46:52.641154Z,10,9,7,2,1,0,0,0,0,0,219.537,47.181,0.16944,search->search->category_view->category_view->item_view->item_view->wishlist->wishlist->compare->exit
u_000167,s_7_0002886,bargain_hunter,2025-12-02T11:16:35.851022Z,2025-12-02T11:17:43.101402Z,4,4,3,2,0,0,0,0,1,1,53.642,13.609,0.0068,item_view->item_view->purchase->exit
u_000167,s_7_0002887,bargain_hunter,2025-12-03T14:19:23.147729Z,2025-12-03T14:22:17.866966Z,3,3,3,0,1,0,0,0,0,0,32.149,142.57,0.36171,search->compare->exit
u_000167,s_7_0002888,bargain_hunter,2025-12-03T14:45:16.196410Z,2025-12-03T14:56:41.078067Z,26,21,7,9,3,1,1,1,0,0,493.302,191.58,0.14551,landing->search->search->search->search->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->...
u_000167,s_7_0002889,bargain_hunter,2025-12-03T18:14:31.470204Z,2025-12-03T18:19:58.491203Z,11,9,6,3,1,2,2,0,0,0,235.308,91.713,0.23486,landing->category_view->item_view->item_view->item_view->wishlist->compare->add_to_cart->add_to_cart->remove_from_cart->remove_from_cart
u_000167,s_7_0002890,bargain_hunter,2025-12-06T16:37:43.347013Z,2025-12-06T16:41:53.681158Z,13,13,7,6,3,0,1,1,0,0,195.684,54.651,0.26995,search->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->compare->compare->compare->remove_from_cart->checkout_start
u_000167,s_7_0002891,bargain_hunter,2025-12-06T19:43:51.124802Z,2025-12-06T19:45:21.731254Z,4,4,4,1,0,1,0,0,1,1,66.295,24.311,0.01216,item_view->add_to_cart->purchase->exit
u_000167,s_7_0002892,bargain_hunter,2025-12-09T14:38:51.488344Z,2025-12-09T14:43:24.408566Z,9,9,5,2,4,1,0,0,0,0,178.066,94.854,0.37663,category_view->item_view->item_view->compare->compare->compare->compare->add_to_cart->exit
u_000167,s_7_0002893,bargain_hunter,2025-12-10T04:06:21.588226Z,2025-12-10T04:12:22.284952Z,14,13,7,7,0,2,1,0,0,0,235.034,125.663,0.06081,search->search->search->item_view->item_view->item_view->item_view->item_view->item_view->item_view->add_to_cart->add_to_cart->remove_from_cart->exit
u_000167,s_7_0002894,bargain_hunter,2025-12-10T07:16:48.838442Z,2025-12-10T07:28:39.563357Z,9,8,6,1,1,0,1,0,0,0,84.54,626.185,0.3836,search->search->category_view->item_view->wishlist->wishlist->compare->remove_from_cart->exit
u_000167,s_7_0002895,bargain_hunter,2025-12-10T21:17:21.585226Z,2025-12-10T21:23:48.660210Z,14,14,8,5,1,0,0,1,1,1,244.153,142.922,0.07756,search->search->search->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->compare->checkout_start->purchase
u_000167,s_7_0002896,bargain_hunter,2025-12-12T04:50:55.082785Z,2025-12-12T04:51:30.834589Z,1,1,1,0,0,0,0,0,0,0,35.752,0.0,0.0,exit
u_000167,s_7_0002897,bargain_hunter,2025-12-16T07:25:12.415774Z,2025-12-16T07:27:26.847125Z,5,5,3,2,0,0,1,0,0,0,100.97,33.461,0.13338,category_view->item_view->item_view->remove_from_cart->exit
u_000167,s_7_0002898,bargain_hunter,2025-12-18T14:18:42.634811Z,2025-12-18T14:21:32.854550Z,7,7,5,1,1,0,0,0,0,0,53.262,116.957,0.1477,search->search->search->category_view->item_view->compare->exit
u_000167,s_7_0002899,bargain_hunter,2025-12-18T22:08:44.678444Z,2025-12-18T22:18:43.213788Z,23,23,8,4,2,3,2,0,1,1,432.879,165.656,0.15354,landing->search->search->search->search->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->wishlist->compare->compare->add_to_cart->add_to_cart->...
u_000167,s_7_0002900,bargain_hunter,2025-12-19T08:17:43.167018Z,2025-12-19T08:21:19.739200Z,5,5,4,2,0,0,0,0,0,0,46.211,170.361,0.14814,category_view->item_view->item_view->wishlist->exit
u_000167,s_7_0002901,bargain_hunter,2025-12-20T06:13:41.020234Z,2025-12-20T06:13:57.118164Z,1,1,1,0,0,0,0,0,0,0,16.098,0.0,0.0,exit
u_000167,s_7_0002902,bargain_hunter,2025-12-22T09:00:44.632435Z,2025-12-22T09:09:17.425265Z,9,9,4,2,1,0,2,1,0,0,77.239,435.554,0.31901,search->category_view->item_view->item_view->compare->remove_from_cart->remove_from_cart->checkout_start->exit
u_000167,s_7_0002903,bargain_hunter,2025-12-23T05:04:04.085798Z,2025-12-23T05:12:34.523010Z,17,17,8,11,2,1,0,0,0,0,198.688,311.749,0.13079,search->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->compare->compare->add_to_cart->exit
u_000167,s_7_0002904,bargain_hunter,2025-12-25T02:10:17.184771Z,2025-12-25T02:15:13.140485Z,12,10,7,3,2,0,0,1,0,0,253.105,42.851,0.17381,landing->landing->search->search->category_view->item_view->item_view->item_view->wishlist->compare->compare->checkout_start
u_000168,s_7_0002905,decisive,2025-12-01T20:48:15.890466Z,2025-12-01T20:51:07.489869Z,8,7,6,1,0,2,0,2,0,0,146.101,25.499,0.00637,search->category_view->item_view->add_to_cart->add_to_cart->checkout_start->checkout_start->exit
u_000168,s_7_0002906,decisive,2025-12-04T17:51:13.088668Z,2025-12-04T17:57:51.674696Z,6,6,4,0,0,1,0,0,0,0,55.228,343.358,0.18112,search->search->search->wishlist->add_to_cart->exit
u_000168,s_7_0002907,decisive,2025-12-09T21:25:29.621163Z,2025-12-09T21:30:01.491179Z,13,11,7,6,2,0,1,1,0,0,189.838,82.032,0.18185,landing->search->item_view->item_view->item_view->item_view->item_view->item_view->compare->compare->remove_from_cart->checkout_start->exit
u_000168,s_7_0002908,decisive,2025-12-12T15:02:27.918079Z,2025-12-12T15:03:04.351386Z,3,3,3,0,0,0,0,1,1,1,30.12,6.314,0.00421,checkout_start->purchase->exit
u_000168,s_7_0002909,decisive,2025-12-12T17:31:19.108072Z,2025-12-12T17:36:23.007743Z,10,10,5,2,1,1,0,0,0,0,205.7,98.199,0.17964,search->category_view->category_view->item_view->item_view->wishlist->wishlist->compare->add_to_cart->exit
u_000168,s_7_0002910,decisive,2025-12-14T06:59:43.302001Z,2025-12-14T07:06:28.952332Z,15,14,7,6,1,2,1,1,0,0,180.104,225.547,0.17674,category_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->compare->add_to_cart->add_to_cart->remove_from_cart->checkout_start->exit
u_000168,s_7_0002911,decisive,2025-12-16T05:52:22.418846Z,2025-12-16T05:57:34.699049Z,18,15,8,9,0,3,0,0,0,0,228.145,84.135,0.00935,search->category_view->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->add_to_cart->add_to_cart->add_to_cart
u_000168,s_7_0002912,decisive,2025-12-16T09:35:27.273741Z,2025-12-16T09:37:28.479965Z,7,7,5,1,0,1,0,0,1,1,93.961,27.245,0.00778,search->search->category_view->item_view->add_to_cart->purchase->exit
u_000168,s_7_0002913,decisive,2025-12-16T21:12:31.933724Z,2025-12-16T21:24:34.603674Z,20,18,7,4,3,2,0,3,0,0,291.743,430.926,0.16309,landing->landing->landing->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->compare->compare->compare->add_to_cart->add_to_cart->checkout_start->checkout_start->...
u_000168,s_7_0002914,decisive,2025-12-17T22:56:57.515579Z,2025-12-17T22:57:55.175782Z,4,4,4,1,0,1,0,0,1,1,47.523,10.137,0.00507,item_view->add_to_cart->purchase->exit
u_000168,s_7_0002915,decisive,2025-12-18T04:52:03.511280Z,2025-12-18T04:56:48.760822Z,13,13,6,3,0,2,1,0,0,0,163.962,121.288,0.12635,landing->category_view->category_view->category_view->category_view->item_view->item_view->item_view->wishlist->wishlist->add_to_cart->add_to_cart->remove_from_cart
u_000168,s_7_0002916,decisive,2025-12-19T06:47:23.947646Z,2025-12-19T06:47:30.029714Z,1,1,1,0,0,0,0,0,0,0,6.082,0.0,0.0,exit
u_000168,s_7_0002917,decisive,2025-12-19T19:13:28.998999Z,2025-12-19T19:15:58.399801Z,2,2,2,1,0,0,0,0,0,0,9.481,139.92,0.13992,item_view->exit
u_000168,s_7_0002918,decisive,2025-12-21T03:04:13.117982Z,2025-12-21T03:09:15.967262Z,9,9,5,2,0,0,0,1,0,0,108.066,194.784,0.04329,search->search->search->category_view->category_view->item_view->item_view->checkout_start->exit
u_000168,s_7_0002919,decisive,2025-12-23T19:09:05.985353Z,2025-12-23T19:17:56.945855Z,16,15,7,5,0,1,0,0,0,0,187.534,343.426,0.11793,landing->landing->landing->search->category_view->category_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->wishlist->add_to_cart->exit
u_000168,s_7_0002920,decisive,2025-12-24T05:47:45.762364Z,2025-12-24T05:48:21.961127Z,3,3,3,0,0,0,0,0,0,0,30.651,5.548,0.13703,search->wishlist->exit
u_000168,s_7_0002921,decisive,2025-12-24T21:30:11.847980Z,2025-12-24T21:32:39.196341Z,9,9,6,3,2,1,0,0,0,0,107.492,39.856,0.18663,search->category_view->item_view->item_view->item_view->compare->compare->add_to_cart->exit
u_000168,s_7_0002922,decisive,2025-12-25T07:04:39.371962Z,2025-12-25T07:06:07.333455Z,3,2,1,0,0,0,0,0,0,0,70.787,17.174,0.01145,search->category_view->exit
u_000168,s_7_0002923,decisive,2025-12-25T11:53:35.305312Z,2025-12-25T12:02:39.356578Z,20,17,8,5,1,5,2,1,1,1,352.946,191.105,0.13911,landing->search->category_view->item_view->item_view->item_view->item_view->item_view->wishlist->compare->add_to_cart->add_to_cart->add_to_cart->add_to_cart->add_to_cart->remove_from_cart->remove_from_cart->checkout_start->...
u_000169,s_7_0002924,researcher,2025-11-27T04:11:10.512970Z,2025-11-27T04:16:35.297443Z,5,5,4,0,2,0,0,0,0,0,83.655,241.13,0.41645,landing->category_view->compare->compare->exit
u_000169,s_7_0002925,researcher,2025-11-28T21:03:11.965043Z,2025-11-28T21:11:58.453956Z,3,3,3,2,0,0,0,0,0,0,20.775,505.714,0.33714,item_view->item_view->exit
u_000169,s_7_0002926,researcher,2025-11-29T04:07:02.295225Z,2025-11-29T04:07:50.222155Z,2,2,2,0,0,0,0,0,1,1,40.325,7.602,0.0076,purchase->exit
u_000169,s_7_0002927,researcher,2025-11-29T18:13:34.661849Z,2025-11-29T18:20:38.219573Z,19,15,6,4,4,0,1,1,0,0,178.351,245.207,0.24686,landing->landing->landing->search->category_view->category_view->category_view->item_view->item_view->item_view->item_view->wishlist->compare->compare->compare->compare->remove_from_cart->checkout_start->...
u_000169,s_7_0002928,researcher,2025-12-03T03:50:49.821516Z,2025-12-03T03:51:15.915166Z,3,3,2,1,0,0,0,0,0,0,21.842,4.251,0.00283,search->item_view->exit
u_000169,s_7_0002929,researcher,2025-12-06T07:16:17.396919Z,2025-12-06T07:19:56.722793Z,10,10,4,0,0,0,3,1,0,0,174.386,44.94,0.22899,search->category_view->category_view->category_view->wishlist->remove_from_cart->remove_from_cart->remove_from_cart->checkout_start->exit
u_000169,s_7_0002930,researcher,2025-12-07T04:00:36.196508Z,2025-12-07T04:08:25.649033Z,15,15,7,6,0,1,0,1,0,0,247.285,222.167,0.08296,search->search->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->add_to_cart->checkout_start->exit
u_000169,s_7_0002931,researcher,2025-12-08T00:25:33.127678Z,2025-12-08T00:36:36.301062Z,20,20,8,4,3,1,1,2,0,0,278.167,385.006,0.2085,landing->landing->landing->search->search->category_view->category_view->item_view->item_view->item_view->item_view->wishlist->compare->compare->compare->add_to_cart->remove_from_cart->checkout_start->...
u_000169,s_7_0002932,researcher,2025-12-08T22:55:19.079887Z,2025-12-08T22:56:20.141632Z,2,2,2,0,0,0,0,0,0,0,22.33,38.732,0.03873,category_view->exit
u_000169,s_7_0002933,researcher,2025-12-10T08:08:17.734568Z,2025-12-10T08:11:24.017492Z,11,9,8,2,2,1,0,0,1,1,130.822,55.461,0.22827,search->category_view->item_view->item_view->wishlist->wishlist->compare->compare->add_to_cart->purchase->exit
u_000169,s_7_0002934,researcher,2025-12-13T01:39:51.776915Z,2025-12-13T01:42:19.459120Z,8,8,6,1,0,1,1,0,0,0,93.343,54.339,0.08858,landing->search->category_view->category_view->category_view->item_view->add_to_cart->remove_from_cart
u_000169,s_7_0002935,researcher,2025-12-13T08:01:25.204220Z,2025-12-13T08:07:58.362495Z,12,12,6,2,1,3,0,0,0,0,139.986,253.172,0.17553,search->search->search->item_view->item_view->wishlist->wishlist->compare->add_to_cart->add_to_cart->add_to_cart->exit
u_000169,s_7_0002936,researcher,2025-12-14T10:47:29.529838Z,2025-12-14T10:51:10.795160Z,4,4,3,0,0,0,0,0,0,0,62.47,158.795,0.0794,landing->category_view->category_view->exit
u_000169,s_7_0002937,researcher,2025-12-14T18:07:15.226327Z,2025-12-14T18:08:47.537901Z,5,5,4,1,0,0,0,0,0,0,76.477,15.834,0.00633,landing->search->category_view->item_view->exit
u_000169,s_7_0002938,researcher,2025-12-15T14:23:05.831040Z,2025-12-15T14:30:37.346779Z,11,11,6,2,1,2,0,1,0,0,134.046,317.47,0.13045,landing->search->search->search->item_view->item_view->compare->add_to_cart->add_to_cart->checkout_start->exit
u_000169,s_7_0002939,researcher,2025-12-16T14:42:33.910084Z,2025-12-16T14:51:20.723368Z,18,17,7,8,2,2,0,2,0,0,238.901,287.912,0.1431,landing->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->compare->compare->add_to_cart->add_to_cart->checkout_start->checkout_start
u_000169,s_7_0002940,researcher,2025-12-16T21:23:47.954562Z,2025-12-16T21:25:49.829449Z,4,4,3,2,0,0,0,0,0,0,40.885,80.99,0.0405,category_view->item_view->item_view->exit
u_000169,s_7_0002941,researcher,2025-12-16T23:28:15.424244Z,2025-12-16T23:30:17.901526Z,4,4,4,1,1,0,0,0,0,0,91.279,31.198,0.3156,item_view->wishlist->compare->exit
u_000169,s_7_0002942,researcher,2025-12-17T04:35:43.460651Z,2025-12-17T04:36:24.768967Z,2,2,2,0,0,0,0,0,0,0,29.287,12.021,0.01202,landing->exit
u_000169,s_7_0002943,researcher,2025-12-17T18:25:01.900349Z,2025-12-17T18:25:11.381238Z,1,1,1,0,0,0,0,0,0,0,9.481,0.0,0.0,exit
u_000169,s_7_0002944,researcher,2025-12-22T00:56:25.219612Z,2025-12-22T01:01:01.470051Z,10,10,5,6,0,0,0,1,0,0,123.477,152.774,0.03055,search->category_view->item_view->item_view->item_view->item_view->item_view->item_view->checkout_start->exit
u_000169,s_7_0002945,researcher,2025-12-22T05:20:08.858457Z,2025-12-22T05:28:33.876087Z,11,11,5,2,2,1,1,0,1,1,135.76,369.257,0.3035,search->search->item_view->item_view->wishlist->compare->compare->add_to_cart->remove_from_cart->purchase->exit
u_000169,s_7_0002946,researcher,2025-12-23T17:05:51.081416Z,2025-12-23T17:09:16.217178Z,8,5,5,1,2,1,0,0,0,0,132.272,72.864,0.26822,landing->search->category_view->item_view->wishlist->compare->compare->add_to_cart
u_000169,s_7_0002947,researcher,2025-12-24T15:52:26.097292Z,2025-12-24T15:56:01.292579Z,6,6,5,3,0,0,0,0,0,0,48.668,166.527,0.12218,category_view->item_view->item_view->item_view->wishlist->exit
u_000170,s_7_0002948,browser,2025-12-04T13:48:11.106000Z,2025-12-04T13:50:36.704272Z,2,2,2,0,0,1,0,0,0,0,17.214,128.384,0.12838,add_to_cart->exit
u_000170,s_7_0002949,browser,2025-12-17T02:52:50.886854Z,2025-12-17T02:53:56.361615Z,3,3,2,1,1,0,0,0,0,0,24.975,40.5,0.29367,item_view->compare->exit
u_000170,s_7_0002950,browser,2025-12-17T10:30:47.374925Z,2025-12-17T10:32:16.638857Z,3,3,3,0,1,0,0,0,0,0,32.579,56.685,0.30446,category_view->compare->exit
u_000170,s_7_0002951,browser,2025-12-19T16:10:53.689551Z,2025-12-19T16:12:26.033310Z,3,3,3,2,0,0,0,0,0,0,25.838,66.506,0.04434,item_view->item_view->exit
u_000170,s_7_0002952,browser,2025-12-22T19:32:05.980884Z,2025-12-22T19:33:46.747727Z,5,5,4,3,0,0,0,0,1,1,65.84,34.927,0.01397,item_view->item_view->item_view->purchase->exit
u_000170,s_7_0002953,browser,2025-12-23T02:04:40.658554Z,2025-12-23T02:11:41.017558Z,10,10,5,2,0,1,0,0,0,0,133.561,286.798,0.09736,landing->search->search->search->category_view->item_view->item_view->wishlist->add_to_cart->exit
u_000170,s_7_0002954,browser,2025-12-26T01:08:17.859553Z,2025-12-26T01:14:55.868282Z,12,12,6,4,0,1,0,1,0,0,103.558,294.45,0.08241,landing->landing->search->search->item_view->item_view->item_view->item_view->wishlist->add_to_cart->checkout_start->exit
u_000171,s_7_0002955,decisive,2025-11-28T10:59:48.831917Z,2025-11-28T11:09:45.175322Z,27,25,7,6,2,0,2,3,0,0,374.35,221.994,0.16459,landing->landing->search->search->search->category_view->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->...
u_000171,s_7_0002956,decisive,2025-11-29T16:27:53.364851Z,2025-11-29T16:28:44.479487Z,2,2,2,0,0,0,0,0,0,0,46.915,4.199,0.2042,wishlist->exit
u_000171,s_7_0002957,decisive,2025-12-02T07:52:01.065931Z,2025-12-02T07:52:57.838495Z,5,5,3,2,1,0,0,0,1,1,50.868,5.904,0.16236,item_view->item_view->compare->purchase->exit
u_000171,s_7_0002958,decisive,2025-12-02T15:54:47.659462Z,2025-12-02T15:56:56.216853Z,5,5,4,4,0,0,0,0,0,0,74.219,54.338,0.02174,item_view->item_view->item_view->item_view->exit
u_000171,s_7_0002959,decisive,2025-12-07T00:25:52.633435Z,2025-12-07T00:31:47.342366Z,14,13,7,2,0,3,1,1,1,1,251.31,103.399,0.11477,search->category_view->category_view->item_view->item_view->wishlist->wishlist->add_to_cart->add_to_cart->add_to_cart->remove_from_cart->checkout_start->purchase->exit
